,ID,YEAR,MONTH,REGION,DISTRICT,FACILITY,BCG,PENTA_1,PENTA_2,PENTA_3,MEASLES_1,OPV_4,DPT,TT_1,V_BLUECAP,V_REDCAP,PERIONDNAME
2105,2106,2016,October,Central River,Niamina East ,Kudang Min. Health Centre,118,64,77,87,75,153,83,25,153,255,October 2016
2106,2107,2016,October,Central River,Niani ,Kuntaur Maj. Health Centre,109,68,87,94,98,195,81,28,105,400,October 2016
2107,2108,2016,October,North Bank West,Jokadu ,Kuntaya Min. Health Centre,111,57,79,80,96,224,130,16,77,655,October 2016
2108,2109,2016,October,Lower River ,Kiang Central ,Kwinella Min. Health Centre,50,30,42,23,46,106,30,23,15,133,October 2016
2109,2110,2016,October,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,October 2016
2110,2111,2016,October,Western 1,Kanifing Municipal ,Mbowen Private clinic,17,13,12,13,21,11,11,1,16,15,October 2016
2111,2112,2016,October,Lower River ,Kiang West ,MRC Keneba,9,1,2,10,7,3,8,4,5,12,October 2016
2112,2113,2016,October,North Bank West,Lower Niumi ,Ndungu Kebba NGO Health Centre,,,,,,,,,10,38,October 2016
2113,2114,2016,October,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,79,37,29,37,64,117,40,10,42,69,October 2016
2114,2115,2016,October,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,44,30,18,21,42,93,20,8,14,69,October 2016
2115,2116,2016,October,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,56,25,37,40,55,73,,14,64,124,October 2016
2116,2117,2016,October,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,23,50,October 2016
2117,2118,2016,October,Western 1,Banjul City ,RVTH Polyclinic ,58,38,44,58,43,43,40,,61,120,October 2016
2118,2119,2016,October,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,34,22,17,19,24,39,25,6,8,127,October 2016
2119,2120,2016,October,Central River,Sami ,Sami Karantaba Min. Health Center,82,44,38,39,34,34,14,19,41,279,October 2016
2120,2121,2016,October,Western 2,Kombo South ,Sanyang Community Clinic,144,108,88,117,125,204,74,,102,186,October 2016
2121,2122,2016,October,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,19,8,21,21,37,62,26,3,10,22,October 2016
2122,2123,2016,October,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,331,164,183,204,299,480,153,65,217,254,October 2016
2123,2124,2016,October,Western 1,Kanifing Municipal ,Sharab medical centre,5,2,1,4,,1,,4,2,,October 2016
2124,2125,2016,October,Western 1,Kombo North ,Sinchu Baliya Village OPD,,,,,,,,,,,October 2016
2125,2126,2016,October,Western 2,Foni Jarrol ,Sintet Health Centre,49,29,40,46,39,39,13,,23,58,October 2016
2126,2127,2016,October,Lower River ,Jarra West ,Soma Maj. Health Center,123,69,86,114,99,189,52,36,78,109,October 2016
2127,2128,2016,October,Western 1,Kombo North ,Sukuta Min. Health Centre,213,141,166,174,235,368,176,,188,255,October 2016
2128,2129,2016,October,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,22,14,17,18,24,43,18,3,19,29,October 2016
2129,2130,2016,October,Upper River ,Wuli West ,Yorobawol Min. Health Centre,120,89,68,63,88,115,50,12,35,199,October 2016
2130,2131,2016,October,Western 1,Kombo North ,Yundum Village OPD,67,52,51,68,57,108,41,15,84,103,October 2016
2131,2132,2016,November,North Bank West,Upper Niumi ,Albreda Min. Health Centre,16,31,21,32,42,68,17,9,32,62,November 2016
2132,2133,2016,November,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,128,94,45,80,70,90,43,11,50,116,November 2016
2133,2134,2016,November,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,130,80,61,63,66,124,42,23,57,81,November 2016
2134,2135,2016,November,North Bank West,Jokadu ,Bakan Village OPD Clinic,,,,,,,,,2,1,November 2016
2135,2136,2016,November,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,90,67,29,40,88,119,37,13,48,97,November 2016
2136,2137,2016,November,Western 1,Kombo North ,Banjulnding Min. Health Centre,164,109,102,120,135,135,81,26,114,277,November 2016
2137,2138,2016,November,Central River,Upper Fulladou West ,Bansang RCH Clinic,221,152,106,128,134,218,78,60,104,128,November 2016
2138,2139,2016,November,Upper River ,Basse ,Basse Maj. Health Centre,339,203,179,298,242,371,133,65,88,59,November 2016
2139,2140,2016,November,Western 2,Kombo Central ,Brikama Maj. Health centre,527,339,387,296,433,715,232,167,402,1000,November 2016
2140,2141,2016,November,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,168,113,114,99,138,241,98,32,88,238,November 2016
2141,2142,2016,November,Western 1,Kombo North ,Brufut Min. Health Centre,95,72,45,67,110,129,19,19,70,196,November 2016
2142,2143,2016,November,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,534,235,219,213,233,382,148,156,249,642,November 2016
2143,2144,2016,November,Lower River ,Jarra East ,Bureng Min. Health Centre,79,52,53,56,66,136,58,20,29,50,November 2016
2144,2145,2016,November,Central River,Nianija,Chamen Min. Health Centre,31,44,41,37,43,37,17,7,30,66,November 2016
2145,2146,2016,November,Central River,Niamina Dankunku,Dankunku Min. Health Centre,44,26,31,40,63,72,6,5,44,82,November 2016
2146,2147,2016,November,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,24,123,November 2016
2147,2148,2016,November,Upper River ,Sandu ,Diabugu Min. Health Centre,149,99,65,68,66,102,41,14,55,148,November 2016
2148,2149,2016,November,North Bank West,Lower Niumi ,Essau Major Health Centre,155,117,95,103,115,233,71,64,74,191,November 2016
2149,2150,2016,November,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,317,256,164,204,308,533,222,45,251,694,November 2016
2150,2151,2016,November,North Bank East ,Upper Badibu ,Fara Fenni RCH,172,119,99,86,111,196,61,39,82,169,November 2016
2151,2152,2016,November,Western 2,Kombo South ,Farato Village OPD,103,70,61,61,108,147,41,26,66,134,November 2016
2152,2153,2016,November,North Bank West,Lower Niumi ,Fass Njaga Choi Village OPD,,,,,,,,,23,113,November 2016
2153,2154,2016,November,Upper River ,Kantora ,Fatoto Min. Health Centre,135,83,60,74,87,146,45,20,73,97,November 2016
2154,2155,2016,November,Upper River ,Jimara ,Gambisara Min. Health Centre,217,137,70,141,118,223,103,41,50,1329,November 2016
2155,2156,2016,November,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,66,28,25,21,42,265,,9,42,594,November 2016
2156,2157,2016,November,Western 2,Kombo South ,Gunjur Min. Health Centre,112,152,113,107,117,117,61,54,72,169,November 2016
2157,2158,2016,November,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,48,47,30,42,50,94,28,14,40,257,November 2016
2158,2159,2016,November,Western 1,Kanifing Municipal ,INB Seena Private Clinic,20,25,20,21,27,30,,18,13,31,November 2016
2159,2160,2016,November,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,42,21,23,24,33,71,,8,14,93,November 2016
2160,2161,2016,November,Western 2,Kombo East ,Kafuta Min. Health Centre,71,70,62,55,66,130,65,27,53,137,November 2016
2161,2162,2016,November,Lower River ,Kiang East ,Kaiaf Village OPD,25,35,24,26,35,69,18,10,19,50,November 2016
2162,2163,2016,November,Central River,Lower Saloum,Kaur Minor Health Centre,147,118,98,95,99,159,59,20,78,149,November 2016
2163,2164,2016,November,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,62,41,33,34,82,108,58,11,33,147,November 2016
2164,2165,2016,November,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,60,61,43,47,63,102,31,10,35,166,November 2016
2165,2166,2016,November,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,11,6,9,6,30,49,19,6,4,29,November 2016
2166,2167,2016,November,Upper River ,Kantora ,Koina Community Health Centre,44,37,20,23,47,81,40,16,,108,November 2016
2167,2168,2016,November,Central River,Niamina East ,Kudang Min. Health Centre,138,72,65,70,69,155,66,17,59,83,November 2016
2168,2169,2016,November,Central River,Niani ,Kuntaur Maj. Health Centre,131,102,81,93,88,151,34,17,67,209,November 2016
2169,2170,2016,November,North Bank West,Jokadu ,Kuntaya Min. Health Centre,83,72,56,78,81,179,,11,103,391,November 2016
2170,2171,2016,November,Lower River ,Kiang Central ,Kwinella Min. Health Centre,49,44,27,19,30,64,36,10,10,67,November 2016
2171,2172,2016,November,Western 1,Banjul City ,Leman Street RCH Clinic ,27,29,26,29,28,50,22,5,26,32,November 2016
2172,2173,2016,November,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,November 2016
2173,2174,2016,November,Western 1,Kanifing Municipal ,Mbowen Private clinic,22,33,26,20,23,23,14,,25,22,November 2016
2174,2175,2016,November,Lower River ,Kiang West ,MRC Keneba,6,6,4,5,9,7,,5,,,November 2016
2175,2176,2016,November,North Bank West,Lower Niumi ,Ndungu Kebba NGO Health Centre,,,,,,,,,28,30,November 2016
2176,2177,2016,November,Western 1,Kanifing Municipal ,New Jeshwang Clinic,41,32,12,34,36,36,14,8,28,35,November 2016
2177,2178,2016,November,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,62,43,39,35,52,98,62,16,49,94,November 2016
2178,2179,2016,November,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,26,27,28,17,27,41,15,1,23,66,November 2016
2179,2180,2016,November,Western 2,Kombo South ,Nyofelleh Community Clinic,,,,,,,,,,,November 2016
2180,2181,2016,November,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,55,49,21,28,47,47,,14,46,102,November 2016
2181,2182,2016,November,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,18,63,November 2016
2182,2183,2016,November,Western 1,Banjul City ,RVTH Polyclinic ,99,62,38,30,57,57,30,20,33,101,November 2016
2183,2184,2016,November,Central River,Lower Fulladou West ,Saint Lazarus NGO Clinic,,,,,,,,,,,November 2016
2184,2185,2016,November,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,33,19,21,12,16,16,27,6,13,94,November 2016
2185,2186,2016,November,Central River,Sami ,Sami Karantaba Min. Health Center,47,38,38,39,44,53,11,9,24,117,November 2016
2186,2187,2016,November,Western 2,Kombo South ,Sanyang Community Clinic,183,102,66,112,148,222,73,,104,191,November 2016
2187,2188,2016,November,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,16,13,7,15,19,33,16,2,14,40,November 2016
2188,2189,2016,November,Western 1,Kanifing Municipal ,Serekunda General Hospital,,,,,,,,16,,,November 2016
2189,2190,2016,November,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,328,249,160,166,231,161,125,46,141,226,November 2016
2190,2191,2016,November,Lower River ,Kiang Central ,Sibito Clinic,,,,,,,,,10,22,November 2016
2191,2192,2016,November,Western 2,Foni Jarrol ,Sintet Health Centre,35,24,17,20,30,57,14,,34,69,November 2016
2192,2193,2016,November,Lower River ,Jarra West ,Soma Maj. Health Center,139,66,55,61,142,209,57,27,73,132,November 2016
2193,2194,2016,November,Western 1,Kanifing Municipal ,SOS Bakoteh NGO Clinic,103,96,70,85,62,64,51,,59,132,November 2016
2194,2195,2016,November,Western 1,Kombo North ,Sukuta Min. Health Centre,234,132,115,150,206,213,263,55,160,267,November 2016
2195,2196,2016,November,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,15,16,20,16,22,35,16,2,29,35,November 2016
2196,2197,2016,November,Upper River ,Wuli West ,Yorobawol Min. Health Centre,101,113,70,76,65,102,71,15,23,90,November 2016
2197,2198,2016,November,Western 1,Kombo North ,Yundum Village OPD,378,59,57,60,71,71,46,22,47,126,November 2016
2198,2199,2016,December,North Bank West,Upper Niumi ,Albreda Min. Health Centre,28,31,32,26,28,63,10,2,28,193,December 2016
2199,2200,2016,December,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,127,145,86,70,61,109,119,6,165,470,December 2016
2200,2201,2016,December,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,109,101,70,62,47,47,27,24,29,58,December 2016
2201,2202,2016,December,North Bank West,Jokadu ,Bakan Village OPD Clinic,,,,,,,,,,,December 2016
2202,2203,2016,December,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,80,66,62,60,90,121,30,15,51,162,December 2016
2203,2204,2016,December,Western 1,Kombo North ,Banjulnding Min. Health Centre,172,157,128,117,180,255,73,40,100,273,December 2016
2204,2205,2016,December,Central River,Upper Fulladou West ,Bansang RCH Clinic,137,146,124,107,130,207,56,60,80,240,December 2016
2205,2206,2016,December,Upper River ,Basse ,Basse Maj. Health Centre,158,283,160,163,173,293,91,35,173,757,December 2016
2206,2207,2016,December,Western 2,Kombo Central ,Brikama Maj. Health centre,431,471,313,267,432,708,195,91,319,794,December 2016
2207,2208,2016,December,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,175,151,104,125,144,255,99,25,81,252,December 2016
2208,2209,2016,December,Western 1,Kombo North ,Brufut Min. Health Centre,85,79,58,58,84,109,25,15,71,171,December 2016
2209,2210,2016,December,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,507,401,275,206,271,491,229,148,310,711,December 2016
2210,2211,2016,December,Lower River ,Jarra East ,Bureng Min. Health Centre,70,73,50,47,63,103,47,24,29,80,December 2016
2211,2212,2016,December,Central River,Nianija,Chamen Min. Health Centre,52,36,41,34,33,33,9,11,24,80,December 2016
2212,2213,2016,December,Central River,Niamina Dankunku,Dankunku Min. Health Centre,53,76,25,21,60,76,35,14,37,122,December 2016
2213,2214,2016,December,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,56,170,December 2016
2214,2215,2016,December,Upper River ,Jimara ,Demba Kunda Kuta Village OPD,,,,,,,,,,,December 2016
2215,2216,2016,December,Upper River ,Sandu ,Diabugu Min. Health Centre,93,136,98,69,71,116,50,24,74,341,December 2016
2216,2217,2016,December,North Bank West,Lower Niumi ,Essau Major Health Centre,142,149,119,86,126,219,60,17,87,290,December 2016
2217,2218,2016,December,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,332,300,200,164,219,366,124,57,189,517,December 2016
2218,2219,2016,December,North Bank East ,Upper Badibu ,Fara Fenni RCH,163,166,102,72,56,107,29,19,61,133,December 2016
2219,2220,2016,December,Western 2,Kombo South ,Farato Village OPD,117,100,73,92,146,228,63,43,94,219,December 2016
2220,2221,2016,December,Upper River ,Kantora ,Fatoto Min. Health Centre,123,122,89,55,94,151,75,16,46,125,December 2016
2221,2222,2016,December,Upper River ,Jimara ,Gambisara Min. Health Centre,186,167,130,112,151,220,54,68,67,584,December 2016
2222,2223,2016,December,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,55,36,26,25,43,68,25,5,21,60,December 2016
2223,2224,2016,December,Western 2,Kombo South ,Gunjur Min. Health Centre,110,144,73,64,86,159,74,16,61,165,December 2016
2224,2225,2016,December,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,49,53,44,33,67,63,58,6,50,103,December 2016
2225,2226,2016,December,Western 1,Kanifing Municipal ,INB Seena Private Clinic,25,46,17,15,23,31,,8,15,32,December 2016
2226,2227,2016,December,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,54,53,35,46,39,59,20,,8,241,December 2016
2227,2228,2016,December,Western 2,Kombo East ,Kafuta Min. Health Centre,108,105,99,81,102,189,84,25,61,178,December 2016
2228,2229,2016,December,Lower River ,Kiang East ,Kaiaf Village OPD,25,45,37,26,47,65,28,8,31,29,December 2016
2229,2230,2016,December,Central River,Lower Saloum,Kaur Minor Health Centre,138,177,134,107,120,191,94,20,129,355,December 2016
2230,2231,2016,December,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,56,75,47,38,64,72,24,11,60,138,December 2016
2231,2232,2016,December,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,58,62,62,45,58,94,47,3,45,214,December 2016
2232,2233,2016,December,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,20,14,6,9,41,41,15,5,10,55,December 2016
2233,2234,2016,December,Upper River ,Kantora ,Koina Community Health Centre,63,51,42,27,58,74,19,6,18,142,December 2016
2234,2235,2016,December,Central River,Niamina East ,Kudang Min. Health Centre,87,107,83,66,77,151,55,18,71,35,December 2016
2235,2236,2016,December,Central River,Niani ,Kuntaur Maj. Health Centre,140,114,80,73,103,163,63,21,79,279,December 2016
2236,2237,2016,December,North Bank West,Jokadu ,Kuntaya Min. Health Centre,108,122,77,56,85,165,78,18,73,967,December 2016
2237,2238,2016,December,Lower River ,Kiang Central ,Kwinella Min. Health Centre,55,43,36,23,41,85,43,19,6,61,December 2016
2238,2239,2016,December,Western 1,Banjul City ,Leman Street RCH Clinic ,34,25,21,22,26,44,19,,15,35,December 2016
2239,2240,2016,December,North Bank West,Lower Niumi ,Madina Sering Mass Village OPD,,,,,,,,,,,December 2016
2240,2241,2016,December,Western 1,Kanifing Municipal ,Mbowen Private clinic,25,27,21,18,28,28,18,19,42,25,December 2016
2241,2242,2016,December,North Bank West,Lower Niumi ,Ndungu Kebba NGO Health Centre,,,,,,,,,68,47,December 2016
2242,2243,2016,December,Western 1,Kanifing Municipal ,New Jeshwang Clinic,37,52,27,16,25,36,14,5,30,41,December 2016
2243,2244,2016,December,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,61,70,43,34,63,63,38,12,32,162,December 2016
2244,2245,2016,December,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,34,43,38,34,34,64,34,,66,24,December 2016
2245,2246,2016,December,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,35,44,39,21,23,24,17,11,19,88,December 2016
2246,2247,2016,December,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,19,85,December 2016
2247,2248,2016,December,Western 1,Banjul City ,RVTH Polyclinic ,120,64,43,44,80,145,29,,24,70,December 2016
2248,2249,2016,December,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,22,33,26,18,25,49,20,7,22,113,December 2016
2249,2250,2016,December,Central River,Sami ,Sami Karantaba Min. Health Center,43,74,45,52,37,58,22,11,27,410,December 2016
2250,2251,2016,December,Western 2,Kombo South ,Sanyang Community Clinic,75,113,67,77,109,161,64,25,113,239,December 2016
2251,2252,2016,December,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,25,29,21,19,35,58,,,13,81,December 2016
2252,2253,2016,December,Western 1,Kanifing Municipal ,Serekunda General Hospital,,,,,,,,14,,,December 2016
2253,2254,2016,December,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,350,242,182,142,185,,74,121,147,304,December 2016
2254,2255,2016,December,Western 1,Kanifing Municipal ,Sharab medical centre,3,3,2,3,4,1,1,,1,,December 2016
2255,2256,2016,December,Western 2,Foni Jarrol ,Sintet Health Centre,25,27,24,19,11,11,,3,14,28,December 2016
2256,2257,2016,December,Lower River ,Jarra West ,Soma Maj. Health Center,119,118,84,60,116,189,56,37,66,227,December 2016
2257,2258,2016,December,Western 1,Kombo North ,Sukuta Min. Health Centre,518,201,155,135,162,255,74,92,89,241,December 2016
